City,Sentiment,Month,Count,Latitude,Longitude
lausen,POSITIVE,september,99,47.4736459,7.759113900000001
leibstadt,POSITIVE,october,2,47.5905075,8.1756561
leibstadt,POSITIVE,september,1,47.5905075,8.1756561
liestal,POSITIVE,april,232,47.4839723,7.7347782999999986
liestal,POSITIVE,august,53,47.4839723,7.7347782999999986
liestal,POSITIVE,february,248,47.4839723,7.7347782999999986
liestal,POSITIVE,january,150,47.4839723,7.7347782999999986
liestal,POSITIVE,july,24,47.4839723,7.7347782999999986
liestal,POSITIVE,june,176,47.4839723,7.7347782999999986
liestal,POSITIVE,march,263,47.4839723,7.7347782999999986
liestal,POSITIVE,may,246,47.4839723,7.7347782999999986
liestal,POSITIVE,october,72,47.4839723,7.7347782999999986
liestal,POSITIVE,september,67,47.4839723,7.7347782999999986
lonay,NEGATIVE,september,1,46.5265684,6.5206068
los,POSITIVE,august,19,46.93466420000001,7.4485217000000015
los,POSITIVE,july,1,46.93466420000001,7.4485217000000015
los,POSITIVE,may,2,46.93466420000001,7.4485217000000015
los,POSITIVE,october,14,46.93466420000001,7.4485217000000015
los,POSITIVE,september,15,46.93466420000001,7.4485217000000015
lostorf,POSITIVE,august,134,47.385220200000006,7.9462061
lostorf,NEGATIVE,july,15,47.385220200000006,7.9462061
lostorf,POSITIVE,october,57,47.385220200000006,7.9462061
lostorf,POSITIVE,september,26,47.385220200000006,7.9462061
lourtier,POSITIVE,august,6,46.04988529999999,7.264773
lourtier,POSITIVE,july,2,46.04988529999999,7.264773
lourtier,POSITIVE,october,3,46.04988529999999,7.264773
lourtier,POSITIVE,september,2,46.04988529999999,7.264773
lucens,NEGATIVE,august,6,46.708447,6.8389766000000005
lucens,NEGATIVE,october,4,46.708447,6.8389766000000005
lucens,NEGATIVE,september,3,46.708447,6.8389766000000005
lucerna,NEGATIVE,august,3,47.0505452,8.3054682
lucerna,POSITIVE,january,1,47.0505452,8.3054682
lucerna,NEGATIVE,july,1,47.0505452,8.3054682
lucerna,NEGATIVE,october,1,47.0505452,8.3054682
lucerna,NEGATIVE,september,4,47.0505452,8.3054682
lucerne,POSITIVE,april,253,47.0505452,8.3054682
lucerne,POSITIVE,august,3264,47.0505452,8.3054682
lucerne,POSITIVE,february,330,47.0505452,8.3054682
lucerne,POSITIVE,january,220,47.0505452,8.3054682
lucerne,POSITIVE,july,780,47.0505452,8.3054682
lucerne,POSITIVE,june,106,47.0505452,8.3054682
lucerne,POSITIVE,march,307,47.0505452,8.3054682
lucerne,POSITIVE,may,186,47.0505452,8.3054682
lucerne,POSITIVE,october,2896,47.0505452,8.3054682
lucerne,POSITIVE,september,3104,47.0505452,8.3054682
luchsingen,POSITIVE,august,1,46.9657664,9.0375677
luchsingen,POSITIVE,october,1,46.9657664,9.0375677
luchsingen,POSITIVE,september,3,46.9657664,9.0375677
lugano,POSITIVE,april,128,46.0050102,8.9520281
lugano,POSITIVE,august,310,46.0050102,8.9520281
lugano,POSITIVE,february,1795,46.0050102,8.9520281
lugano,POSITIVE,january,1232,46.0050102,8.9520281
lugano,NEGATIVE,july,51,46.0050102,8.9520281
lugano,POSITIVE,june,102,46.0050102,8.9520281
lugano,POSITIVE,march,262,46.0050102,8.9520281
lugano,POSITIVE,may,144,46.0050102,8.9520281
lugano,POSITIVE,october,305,46.0050102,8.9520281
lugano,POSITIVE,september,266,46.0050102,8.9520281
lungern,POSITIVE,august,1,46.78572970000001,8.160728299999999
lungern,POSITIVE,october,1,46.78572970000001,8.160728299999999
lungern,POSITIVE,september,2,46.78572970000001,8.160728299999999
luzerna,POSITIVE,august,1,47.0505452,8.3054682
luzerna,POSITIVE,october,1,47.0505452,8.3054682
länggasse,POSITIVE,august,2,47.1493851,8.115119400000001
malans,POSITIVE,august,15,46.9821456,9.5761204
malans,NEGATIVE,july,2,46.9821456,9.5761204
malans,POSITIVE,october,10,46.9821456,9.5761204
malans,POSITIVE,september,24,46.9821456,9.5761204
manno,POSITIVE,july,1,46.0346218,8.919398
manno,POSITIVE,october,3,46.0346218,8.919398
manno,POSITIVE,september,1,46.0346218,8.919398
martigny,NEGATIVE,august,255,46.103115,7.072735400000001
martigny,POSITIVE,july,60,46.103115,7.072735400000001
martigny,POSITIVE,may,5,46.103115,7.072735400000001
martigny,POSITIVE,october,409,46.103115,7.072735400000001
martigny,POSITIVE,september,381,46.103115,7.072735400000001
mastrils,NEGATIVE,august,4,46.95975670000001,9.53264527948617
mastrils,NEGATIVE,july,1,46.95975670000001,9.53264527948617
mastrils,POSITIVE,october,2,46.95975670000001,9.53264527948617
mastrils,NEGATIVE,september,3,46.95975670000001,9.53264527948617
matten,POSITIVE,august,2,46.76809055,9.79088563582118
matten,POSITIVE,october,7,46.76809055,9.79088563582118
matten,NEGATIVE,september,5,46.76809055,9.79088563582118
meggen,NEGATIVE,august,14,47.0470746,8.3733992
meggen,NEGATIVE,july,103,47.0470746,8.3733992
meggen,POSITIVE,october,5,47.0470746,8.3733992
meggen,POSITIVE,september,11,47.0470746,8.3733992
meilen,POSITIVE,april,6,47.26941970000001,8.6425901
meilen,POSITIVE,august,6,47.26941970000001,8.6425901
meilen,POSITIVE,february,8,47.26941970000001,8.6425901
meilen,POSITIVE,january,2,47.26941970000001,8.6425901
meilen,POSITIVE,july,2,47.26941970000001,8.6425901
meilen,POSITIVE,june,15,47.26941970000001,8.6425901
meilen,POSITIVE,march,7,47.26941970000001,8.6425901
meilen,POSITIVE,may,31,47.26941970000001,8.6425901
meilen,POSITIVE,october,10,47.26941970000001,8.6425901
meilen,POSITIVE,september,17,47.26941970000001,8.6425901
meiringen,POSITIVE,august,23,46.7285518,8.1870934
meiringen,POSITIVE,july,2,46.7285518,8.1870934
meiringen,POSITIVE,october,11,46.7285518,8.1870934
meiringen,POSITIVE,september,6,46.7285518,8.1870934
meisterschwanden,POSITIVE,august,39,47.2949842,8.2277227
meisterschwanden,POSITIVE,july,3,47.2949842,8.2277227
meisterschwanden,POSITIVE,october,31,47.2949842,8.2277227
meisterschwanden,POSITIVE,september,41,47.2949842,8.2277227
melano,POSITIVE,october,3,45.9251448,8.983590199999998
mellingen,POSITIVE,august,6,47.4195131,8.274659
mellingen,POSITIVE,may,1,47.4195131,8.274659
mellingen,NEGATIVE,october,9,47.4195131,8.274659
mellingen,POSITIVE,september,10,47.4195131,8.274659
mels,POSITIVE,july,1,47.0467333,9.419293199999998
mels,NEGATIVE,october,2,47.0467333,9.419293199999998
mels,POSITIVE,september,1,47.0467333,9.419293199999998
mendrisio,POSITIVE,august,9,45.8709902,8.9873461
mendrisio,POSITIVE,july,2,45.8709902,8.9873461
mendrisio,POSITIVE,october,7,45.8709902,8.9873461
mendrisio,POSITIVE,september,23,45.8709902,8.9873461
merenschwand,POSITIVE,august,6,47.261658,8.3779916
merenschwand,NEGATIVE,october,1,47.261658,8.3779916
merenschwand,POSITIVE,september,7,47.261658,8.3779916
merlischachen,POSITIVE,august,1,47.0676781,8.409047099999999
merlischachen,NEGATIVE,september,1,47.0676781,8.409047099999999
mettmenstetten,POSITIVE,august,6,47.243488,8.4636702
mettmenstetten,NEGATIVE,may,2,47.243488,8.4636702
mettmenstetten,POSITIVE,october,3,47.243488,8.4636702
mettmenstetten,NEGATIVE,september,5,47.243488,8.4636702
meyrin,NEGATIVE,august,156,46.2328978,6.0818803
meyrin,NEGATIVE,july,68,46.2328978,6.0818803
meyrin,NEGATIVE,may,3,46.2328978,6.0818803
meyrin,NEGATIVE,october,212,46.2328978,6.0818803
meyrin,NEGATIVE,september,229,46.2328978,6.0818803
minusio,POSITIVE,august,8,46.1755251,8.8118196
minusio,NEGATIVE,july,1,46.1755251,8.8118196
minusio,POSITIVE,october,7,46.1755251,8.8118196
minusio,POSITIVE,september,9,46.1755251,8.8118196
montagny,POSITIVE,august,2,46.7914576,6.611790400000001
morges,POSITIVE,august,243,46.5093268,6.498317
morges,NEGATIVE,july,57,46.5093268,6.498317
morges,NEGATIVE,may,12,46.5093268,6.498317
morges,POSITIVE,october,342,46.5093268,6.498317
morges,POSITIVE,september,289,46.5093268,6.498317
morgins,POSITIVE,august,4,46.2376589,6.8581016
morgins,POSITIVE,september,6,46.2376589,6.8581016
muhen,POSITIVE,august,669,47.3408342,8.053578100000001
muhen,POSITIVE,july,105,47.3408342,8.053578100000001
muhen,POSITIVE,october,543,47.3408342,8.053578100000001
muhen,POSITIVE,september,531,47.3408342,8.053578100000001
muotathal,POSITIVE,august,8,46.974668,8.7658029
muotathal,POSITIVE,october,13,46.974668,8.7658029
muotathal,POSITIVE,september,7,46.974668,8.7658029
murgenthal,POSITIVE,august,3,47.2627727,7.8319249000000015
murgenthal,NEGATIVE,october,7,47.2627727,7.8319249000000015
murgenthal,NEGATIVE,september,4,47.2627727,7.8319249000000015
muri,POSITIVE,april,2,47.2756613,8.3377829
muri,POSITIVE,august,223,47.2756613,8.3377829
muri,POSITIVE,july,29,47.2756613,8.3377829
muri,POSITIVE,june,2,47.2756613,8.3377829
muri,POSITIVE,may,4,47.2756613,8.3377829
muri,POSITIVE,october,275,47.2756613,8.3377829
muri,NEGATIVE,september,325,47.2756613,8.3377829
muttenz,POSITIVE,august,166,47.525113,7.6477401
muttenz,POSITIVE,july,25,47.525113,7.6477401
muttenz,NEGATIVE,may,1,47.525113,7.6477401
muttenz,POSITIVE,october,183,47.525113,7.6477401
muttenz,POSITIVE,september,229,47.525113,7.6477401
männedorf,POSITIVE,august,7,47.253174,8.6918153
männedorf,NEGATIVE,july,1,47.253174,8.6918153
männedorf,POSITIVE,may,1,47.253174,8.6918153
männedorf,NEGATIVE,october,11,47.253174,8.6918153
männedorf,NEGATIVE,september,6,47.253174,8.6918153
märwil,NEGATIVE,august,1,47.5344181,9.0748074
münchwilen,POSITIVE,august,19,47.5379513,7.9629997
münchwilen,NEGATIVE,january,3,47.5379513,7.9629997
münchwilen,POSITIVE,july,1,47.5379513,7.9629997
münchwilen,POSITIVE,march,2,47.5379513,7.9629997
münchwilen,POSITIVE,october,33,47.5379513,7.9629997
münchwilen,POSITIVE,september,31,47.5379513,7.9629997
neerach,NEGATIVE,august,28,47.5112292,8.4716
neerach,NEGATIVE,july,1,47.5112292,8.4716
neerach,NEGATIVE,october,7,47.5112292,8.4716
neerach,NEGATIVE,september,10,47.5112292,8.4716
nendaz,POSITIVE,august,44,46.1867083,7.3051008
nendaz,POSITIVE,july,26,46.1867083,7.3051008
nendaz,POSITIVE,may,4,46.1867083,7.3051008
nendaz,POSITIVE,october,46,46.1867083,7.3051008
nendaz,POSITIVE,september,54,46.1867083,7.3051008
nesslau,POSITIVE,may,2,47.2226153,9.2020206
nesslau,NEGATIVE,october,1,47.2226153,9.2020206
nesslau,NEGATIVE,september,2,47.2226153,9.2020206
netstal,POSITIVE,october,4,47.0611321,9.0529651
netstal,NEGATIVE,september,1,47.0611321,9.0529651
neuchatel,POSITIVE,april,3,46.9895828,6.9292641
neuchatel,POSITIVE,august,20,46.9895828,6.9292641
neuchatel,NEGATIVE,february,2,46.9895828,6.9292641
neuchatel,POSITIVE,june,7,46.9895828,6.9292641
neuchatel,NEGATIVE,march,1,46.9895828,6.9292641
neuchatel,POSITIVE,may,3,46.9895828,6.9292641
neuchatel,POSITIVE,october,18,46.9895828,6.9292641
neuchatel,POSITIVE,september,13,46.9895828,6.9292641
neuchâtel,POSITIVE,april,338,46.9895828,6.9292641
neuchâtel,POSITIVE,august,2382,46.9895828,6.9292641
neuchâtel,POSITIVE,february,336,46.9895828,6.9292641
neuchâtel,POSITIVE,january,188,46.9895828,6.9292641
neuchâtel,NEGATIVE,july,646,46.9895828,6.9292641
neuchâtel,POSITIVE,june,554,46.9895828,6.9292641
neuchâtel,POSITIVE,march,349,46.9895828,6.9292641
neuchâtel,NEGATIVE,may,490,46.9895828,6.9292641
neuchâtel,POSITIVE,october,2705,46.9895828,6.9292641
neuchâtel,POSITIVE,september,2951,46.9895828,6.9292641
neuenhof,POSITIVE,august,3,47.4469866,8.3273496
neuenhof,NEGATIVE,july,1,47.4469866,8.3273496
neuenhof,POSITIVE,october,10,47.4469866,8.3273496
neuenhof,NEGATIVE,september,7,47.4469866,8.3273496
neuenkirch,NEGATIVE,august,1,47.1002397,8.2029897
neuenkirch,NEGATIVE,october,1,47.1002397,8.2029897
neuenkirch,POSITIVE,september,1,47.1002397,8.2029897
nidwalden,POSITIVE,august,44,46.942756,8.4119773
nidwalden,NEGATIVE,july,2,46.942756,8.4119773
nidwalden,POSITIVE,october,27,46.942756,8.4119773
nidwalden,POSITIVE,september,42,46.942756,8.4119773
niederhelfenschwil,NEGATIVE,august,2,47.4748802,9.1856106
niederhelfenschwil,NEGATIVE,september,2,47.4748802,9.1856106
niederlenz,POSITIVE,september,1,47.4019223,8.1758356
niederrohrdorf,POSITIVE,august,61,47.4254112,8.304625699999999
niederrohrdorf,POSITIVE,july,7,47.4254112,8.304625699999999
niederrohrdorf,POSITIVE,may,4,47.4254112,8.304625699999999
niederrohrdorf,POSITIVE,october,98,47.4254112,8.304625699999999
niederrohrdorf,POSITIVE,september,41,47.4254112,8.304625699999999
niederscherli,POSITIVE,august,3,46.8850228,7.3893334
niederscherli,POSITIVE,september,3,46.8850228,7.3893334
noville,NEGATIVE,october,1,46.3814863,6.9003488
noville,POSITIVE,september,3,46.3814863,6.9003488
nussbaumen,POSITIVE,august,6,47.6259119,8.8289852
nussbaumen,POSITIVE,may,3,47.6259119,8.8289852
nussbaumen,POSITIVE,october,45,47.6259119,8.8289852
nussbaumen,POSITIVE,september,10,47.6259119,8.8289852
nusshof,POSITIVE,august,17,47.4918508,7.8047393
nusshof,NEGATIVE,july,2,47.4918508,7.8047393
nusshof,POSITIVE,october,19,47.4918508,7.8047393
nusshof,POSITIVE,september,20,47.4918508,7.8047393
näfels,POSITIVE,august,5,47.09989760000001,9.063434
näfels,NEGATIVE,october,13,47.09989760000001,9.063434
näfels,POSITIVE,september,9,47.09989760000001,9.063434
nänikon,POSITIVE,august,6,47.3696093,8.6923683
nänikon,POSITIVE,october,4,47.3696093,8.6923683
nänikon,POSITIVE,september,7,47.3696093,8.6923683
oberarth,NEGATIVE,august,7,47.05429760000001,8.537145800000001
oberarth,POSITIVE,october,12,47.05429760000001,8.537145800000001
oberarth,POSITIVE,september,13,47.05429760000001,8.537145800000001
oberbuchsiten,POSITIVE,september,2,47.3101873,7.7656577
oberegg,POSITIVE,august,16,47.4229588,9.5505705
oberegg,POSITIVE,october,4,47.4229588,9.5505705
oberegg,POSITIVE,september,25,47.4229588,9.5505705
oberengstringen,POSITIVE,august,38,47.409141,8.4626927
oberengstringen,NEGATIVE,july,4,47.409141,8.4626927
oberengstringen,POSITIVE,may,5,47.409141,8.4626927
oberengstringen,POSITIVE,october,16,47.409141,8.4626927
oberengstringen,POSITIVE,september,16,47.409141,8.4626927
oberkulm,POSITIVE,august,1,47.2989191,8.1216116
oberkulm,NEGATIVE,july,1,47.2989191,8.1216116
oberkulm,POSITIVE,october,2,47.2989191,8.1216116
oberkulm,NEGATIVE,september,2,47.2989191,8.1216116
oberriet,POSITIVE,october,1,47.3244578,9.5671274
obersaxen,POSITIVE,august,1,46.751184,9.120518
oberweningen,NEGATIVE,august,1,47.501261,8.405698300000001
oberweningen,NEGATIVE,july,1,47.501261,8.405698300000001
oberweningen,NEGATIVE,october,1,47.501261,8.405698300000001
oberweningen,POSITIVE,september,2,47.501261,8.405698300000001
oberwil,POSITIVE,august,21,47.5136942,7.5527853
oberwil,POSITIVE,july,16,47.5136942,7.5527853
oberwil,NEGATIVE,may,1,47.5136942,7.5527853
oberwil,NEGATIVE,october,19,47.5136942,7.5527853
oberwil,POSITIVE,september,35,47.5136942,7.5527853
oberägeri,POSITIVE,october,2,47.134654,8.6133186
obfelden,POSITIVE,august,22,47.2617701,8.4197059
obfelden,NEGATIVE,july,6,47.2617701,8.4197059
obfelden,POSITIVE,october,15,47.2617701,8.4197059
obfelden,POSITIVE,september,12,47.2617701,8.4197059
orvin,POSITIVE,august,6,47.1606885,7.212695
orvin,POSITIVE,october,2,47.1606885,7.212695
orvin,POSITIVE,september,10,47.1606885,7.212695
ostschweiz,NEGATIVE,august,1,47.41133225,9.27071413944569
ostschweiz,POSITIVE,october,2,47.41133225,9.27071413944569
ostschweiz,POSITIVE,september,5,47.41133225,9.27071413944569
otelfingen,POSITIVE,august,22,47.460873,8.3892173
otelfingen,NEGATIVE,july,2,47.460873,8.3892173
otelfingen,NEGATIVE,october,26,47.460873,8.3892173
otelfingen,POSITIVE,september,16,47.460873,8.3892173
othmarsingen,NEGATIVE,october,1,47.40234810000001,8.2162901
ovronnaz,POSITIVE,august,1,46.1989846,7.172337700000001
ovronnaz,POSITIVE,october,2,46.1989846,7.172337700000001
ovronnaz,POSITIVE,september,4,46.1989846,7.172337700000001
penthalaz,POSITIVE,august,13,46.61132620000001,6.5252453
penthalaz,POSITIVE,july,1,46.61132620000001,6.5252453
penthalaz,POSITIVE,may,1,46.61132620000001,6.5252453
penthalaz,POSITIVE,october,19,46.61132620000001,6.5252453
penthalaz,POSITIVE,september,17,46.61132620000001,6.5252453
pfaffnau,NEGATIVE,october,1,47.22737160000001,7.898422900000001
pfauen,POSITIVE,august,7,46.9057923,7.0740011
pfauen,POSITIVE,october,40,46.9057923,7.0740011
pfauen,POSITIVE,september,31,46.9057923,7.0740011
pfisterhölzli,NEGATIVE,august,1,47.3637124,8.689735699999998
pfisterhölzli,POSITIVE,october,2,47.3637124,8.689735699999998
pfisterhölzli,POSITIVE,september,2,47.3637124,8.689735699999998
plaffeien,NEGATIVE,august,1,46.741454,7.2865098
plaffeien,POSITIVE,october,2,46.741454,7.2865098
plaffeien,POSITIVE,september,1,46.741454,7.2865098
posieux,NEGATIVE,august,2,46.7643272,7.097689999999999
posieux,NEGATIVE,october,2,46.7643272,7.097689999999999
posieux,NEGATIVE,september,1,46.7643272,7.097689999999999
prangins,POSITIVE,august,14,46.3947976,6.2487871
prangins,NEGATIVE,july,7,46.3947976,6.2487871
prangins,POSITIVE,may,1,46.3947976,6.2487871
prangins,POSITIVE,october,30,46.3947976,6.2487871
prangins,POSITIVE,september,21,46.3947976,6.2487871
pully,POSITIVE,august,94,46.50876820000001,6.6640273
pully,POSITIVE,july,16,46.50876820000001,6.6640273
pully,POSITIVE,may,4,46.50876820000001,6.6640273
pully,POSITIVE,october,113,46.50876820000001,6.6640273
pully,POSITIVE,september,83,46.50876820000001,6.6640273
quartino,POSITIVE,august,1,46.1505365,8.8966871
quellenstrasse,POSITIVE,september,1,47.4725813,9.0457405
quinten,POSITIVE,august,1,47.1300249,9.2162248
quinten,POSITIVE,september,6,47.1300249,9.2162248
radelfingen,POSITIVE,august,2,47.0219382,7.2730856
radelfingen,POSITIVE,october,2,47.0219382,7.2730856
radelfingen,POSITIVE,september,1,47.0219382,7.2730856
rafz,POSITIVE,august,1,47.611468,8.5402304
rafz,NEGATIVE,july,1,47.611468,8.5402304
rafz,NEGATIVE,october,1,47.611468,8.5402304
rafz,POSITIVE,september,1,47.611468,8.5402304
raron,NEGATIVE,august,7,46.30993400000001,7.799589
raron,NEGATIVE,february,4,46.30993400000001,7.799589
raron,NEGATIVE,january,4,46.30993400000001,7.799589
raron,POSITIVE,october,1,46.30993400000001,7.799589
raron,NEGATIVE,september,3,46.30993400000001,7.799589
rathausplatz,POSITIVE,august,2,46.948541,7.4521019
rathausplatz,NEGATIVE,may,1,46.948541,7.4521019
rathausplatz,NEGATIVE,october,2,46.948541,7.4521019
rathausplatz,NEGATIVE,september,1,46.948541,7.4521019
rautistrasse,POSITIVE,september,1,47.3835553,8.483531300000001
reiden,NEGATIVE,august,2,47.2460194,7.9730383
reiden,POSITIVE,september,2,47.2460194,7.9730383
rekingen,NEGATIVE,august,5,47.5703092,8.320370599999999
rekingen,NEGATIVE,september,1,47.5703092,8.320370599999999
remigen,POSITIVE,september,1,47.5164278,8.1903933
renens,POSITIVE,april,5,46.5349093,6.592844199999999
renens,POSITIVE,august,43,46.5349093,6.592844199999999
renens,POSITIVE,february,10,46.5349093,6.592844199999999
renens,POSITIVE,january,9,46.5349093,6.592844199999999
renens,POSITIVE,july,13,46.5349093,6.592844199999999
renens,POSITIVE,june,4,46.5349093,6.592844199999999
renens,POSITIVE,march,13,46.5349093,6.592844199999999
renens,POSITIVE,may,9,46.5349093,6.592844199999999
renens,POSITIVE,october,99,46.5349093,6.592844199999999
renens,POSITIVE,september,76,46.5349093,6.592844199999999
rh,POSITIVE,august,10,46.85288895,9.49385598625815
rh,POSITIVE,july,5,46.85288895,9.49385598625815
rh,NEGATIVE,october,9,46.85288895,9.49385598625815
rh,POSITIVE,september,10,46.85288895,9.49385598625815
rheineck,POSITIVE,august,30,47.4706336,9.584108
rheineck,POSITIVE,july,5,47.4706336,9.584108
rheineck,POSITIVE,october,27,47.4706336,9.584108
rheineck,POSITIVE,september,8,47.4706336,9.584108
rheinfelden,POSITIVE,april,80,47.5543859,7.7922905
rheinfelden,POSITIVE,august,127,47.5543859,7.7922905
rheinfelden,POSITIVE,february,89,47.5543859,7.7922905
rheinfelden,POSITIVE,january,32,47.5543859,7.7922905
rheinfelden,POSITIVE,july,22,47.5543859,7.7922905
rheinfelden,POSITIVE,june,79,47.5543859,7.7922905
rheinfelden,POSITIVE,march,82,47.5543859,7.7922905
rheinfelden,POSITIVE,may,95,47.5543859,7.7922905
rheinfelden,POSITIVE,october,228,47.5543859,7.7922905
rheinfelden,POSITIVE,september,199,47.5543859,7.7922905
richtiarkade,POSITIVE,september,2,47.4100195,8.596554199999998
richtiplatz,POSITIVE,august,1,47.410192,8.59534566196535
richtiplatz,NEGATIVE,july,1,47.410192,8.59534566196535
richtiplatz,POSITIVE,september,1,47.410192,8.59534566196535
riehen,POSITIVE,august,126,47.5750216,7.634640400000001
riehen,POSITIVE,july,25,47.5750216,7.634640400000001
riehen,POSITIVE,october,158,47.5750216,7.634640400000001
riehen,POSITIVE,september,144,47.5750216,7.634640400000001
ringgenberg,NEGATIVE,august,1,46.7044135,7.8960911
ringier,POSITIVE,august,4,47.2870261,7.9417920741945185
ringier,NEGATIVE,july,1,47.2870261,7.9417920741945185
ringier,NEGATIVE,october,4,47.2870261,7.9417920741945185
ringier,POSITIVE,september,18,47.2870261,7.9417920741945185
roggliswil,POSITIVE,may,3,47.2111654,7.8827159
roggliswil,NEGATIVE,october,1,47.2111654,7.8827159
roggliswil,NEGATIVE,september,2,47.2111654,7.8827159
romandie,NEGATIVE,august,8,46.5201383,6.6312755
romandie,NEGATIVE,july,3,46.5201383,6.6312755
romandie,NEGATIVE,october,53,46.5201383,6.6312755
romandie,NEGATIVE,september,27,46.5201383,6.6312755
romanshorn,POSITIVE,april,14,47.565445200000006,9.3776036
romanshorn,POSITIVE,august,16,47.565445200000006,9.3776036
romanshorn,POSITIVE,february,21,47.565445200000006,9.3776036
romanshorn,POSITIVE,january,5,47.565445200000006,9.3776036
romanshorn,NEGATIVE,july,2,47.565445200000006,9.3776036
romanshorn,NEGATIVE,june,18,47.565445200000006,9.3776036
romanshorn,POSITIVE,march,21,47.565445200000006,9.3776036
romanshorn,POSITIVE,may,18,47.565445200000006,9.3776036
romanshorn,POSITIVE,october,17,47.565445200000006,9.3776036
romanshorn,POSITIVE,september,24,47.565445200000006,9.3776036
rorschacherberg,NEGATIVE,july,1,47.4687555,9.4945663
rorschacherberg,POSITIVE,october,1,47.4687555,9.4945663
roveredo,NEGATIVE,august,15,46.2349007,9.1249754
roveredo,POSITIVE,october,10,46.2349007,9.1249754
roveredo,POSITIVE,september,10,46.2349007,9.1249754
rüschegg,NEGATIVE,august,4,46.7712929,7.4036704
rüschegg,POSITIVE,october,1,46.7712929,7.4036704
rüschegg,NEGATIVE,september,3,46.7712929,7.4036704
rüthi,POSITIVE,august,9,47.2955927,9.537187
rüthi,POSITIVE,july,1,47.2955927,9.537187
rüthi,POSITIVE,may,3,47.2955927,9.537187
rüthi,POSITIVE,october,2,47.2955927,9.537187
rüthi,NEGATIVE,september,6,47.2955927,9.537187
rüti,POSITIVE,august,15,47.2579312,8.852696
rüti,NEGATIVE,july,2,47.2579312,8.852696
rüti,POSITIVE,may,6,47.2579312,8.852696
rüti,POSITIVE,october,14,47.2579312,8.852696
rüti,POSITIVE,september,23,47.2579312,8.852696
rütihof,POSITIVE,august,5,47.4383008,8.2693234
safenwil,POSITIVE,august,24,47.3187392,7.9841811
safenwil,POSITIVE,july,2,47.3187392,7.9841811
safenwil,NEGATIVE,october,122,47.3187392,7.9841811
safenwil,POSITIVE,september,26,47.3187392,7.9841811
salgesch,POSITIVE,august,4,46.3116245,7.5710875999999985
salgesch,NEGATIVE,october,5,46.3116245,7.5710875999999985
salgesch,POSITIVE,september,6,46.3116245,7.5710875999999985
samedan,POSITIVE,april,2,46.5332403,9.874586
samedan,POSITIVE,august,6,46.5332403,9.874586
samedan,NEGATIVE,january,2,46.5332403,9.874586
samedan,POSITIVE,july,2,46.5332403,9.874586
samedan,POSITIVE,march,1,46.5332403,9.874586
samedan,NEGATIVE,may,2,46.5332403,9.874586
samedan,POSITIVE,october,2,46.5332403,9.874586
samedan,NEGATIVE,september,10,46.5332403,9.874586
sargans,POSITIVE,august,159,47.0482641,9.4401995
sargans,NEGATIVE,july,14,47.0482641,9.4401995
sargans,NEGATIVE,may,1,47.0482641,9.4401995
sargans,POSITIVE,october,223,47.0482641,9.4401995
sargans,NEGATIVE,september,261,47.0482641,9.4401995
sarnen,NEGATIVE,april,82,46.8956729,8.2461492
sarnen,POSITIVE,august,73,46.8956729,8.2461492
sarnen,NEGATIVE,february,64,46.8956729,8.2461492
sarnen,NEGATIVE,january,20,46.8956729,8.2461492
sarnen,NEGATIVE,july,12,46.8956729,8.2461492
sarnen,NEGATIVE,june,40,46.8956729,8.2461492
sarnen,POSITIVE,march,47,46.8956729,8.2461492
sarnen,NEGATIVE,may,55,46.8956729,8.2461492
sarnen,POSITIVE,october,43,46.8956729,8.2461492
sarnen,NEGATIVE,september,15,46.8956729,8.2461492
satigny,NEGATIVE,august,10,46.2157703,6.0330885
satigny,NEGATIVE,july,1,46.2157703,6.0330885
satigny,POSITIVE,october,18,46.2157703,6.0330885
satigny,POSITIVE,september,6,46.2157703,6.0330885
sattel,POSITIVE,august,1083,47.0810016,8.633486300000001
sattel,POSITIVE,july,233,47.0810016,8.633486300000001
sattel,POSITIVE,october,433,47.0810016,8.633486300000001
sattel,POSITIVE,september,727,47.0810016,8.633486300000001
saubraz,NEGATIVE,september,1,46.5145609,6.3302084
savagnier,POSITIVE,august,4,47.05034600000001,6.956586
savagnier,POSITIVE,july,4,47.05034600000001,6.956586
savagnier,NEGATIVE,october,34,47.05034600000001,6.956586
savagnier,NEGATIVE,september,4,47.05034600000001,6.956586
savièse,POSITIVE,august,4,46.2535351,7.347759799999999
savièse,POSITIVE,july,4,46.2535351,7.347759799999999
savièse,POSITIVE,october,9,46.2535351,7.347759799999999
savièse,POSITIVE,september,11,46.2535351,7.347759799999999
savosa,NEGATIVE,august,2,46.0181215,8.9411402
schafis,POSITIVE,august,1,47.0817304,7.1282894
schattdorf,NEGATIVE,august,7,46.8636973,8.6509309
schattdorf,NEGATIVE,july,1,46.8636973,8.6509309
schattdorf,POSITIVE,october,1,46.8636973,8.6509309
schattdorf,NEGATIVE,september,4,46.8636973,8.6509309
schenkon,POSITIVE,april,83,47.177492,8.134902
schenkon,POSITIVE,august,168,47.177492,8.134902
schenkon,POSITIVE,february,165,47.177492,8.134902
schenkon,POSITIVE,january,163,47.177492,8.134902
schenkon,NEGATIVE,july,12,47.177492,8.134902
schenkon,POSITIVE,june,126,47.177492,8.134902
schenkon,POSITIVE,march,202,47.177492,8.134902
schenkon,POSITIVE,may,185,47.177492,8.134902
