City,Sentiment,Month,Language,Count,Latitude,Longitude
Kreuzlingen,NEGATIVE,august,fr,1,47.6464362,9.1725621
Kreuzlingen,POSITIVE,february,de,11,47.6464362,9.1725621
Kreuzlingen,NEGATIVE,february,en,2,47.6464362,9.1725621
Kreuzlingen,POSITIVE,february,fr,1,47.6464362,9.1725621
Kreuzlingen,NEGATIVE,january,de,10,47.6464362,9.1725621
Kreuzlingen,POSITIVE,july,de,17,47.6464362,9.1725621
Kreuzlingen,POSITIVE,july,en,13,47.6464362,9.1725621
Kreuzlingen,POSITIVE,june,de,16,47.6464362,9.1725621
Kreuzlingen,POSITIVE,june,en,5,47.6464362,9.1725621
Kreuzlingen,POSITIVE,march,de,14,47.6464362,9.1725621
Kreuzlingen,POSITIVE,march,en,4,47.6464362,9.1725621
Kreuzlingen,POSITIVE,march,fr,1,47.6464362,9.1725621
Kreuzlingen,POSITIVE,may,de,18,47.6464362,9.1725621
Kreuzlingen,POSITIVE,may,en,5,47.6464362,9.1725621
Kreuzlingen,POSITIVE,october,de,114,47.6464362,9.1725621
Kreuzlingen,POSITIVE,october,en,17,47.6464362,9.1725621
Kreuzlingen,POSITIVE,september,de,188,47.6464362,9.1725621
Kreuzlingen,POSITIVE,september,en,28,47.6464362,9.1725621
Kriegstetten,POSITIVE,october,en,2,47.175109,7.5990600000000015
Kriegstetten,POSITIVE,september,de,1,47.175109,7.5990600000000015
Kriegstetten,POSITIVE,september,fr,1,47.175109,7.5990600000000015
Kriens,POSITIVE,august,de,87,47.0350948,8.2791767
Kriens,POSITIVE,august,en,85,47.0350948,8.2791767
Kriens,POSITIVE,august,fr,1,47.0350948,8.2791767
Kriens,POSITIVE,july,de,8,47.0350948,8.2791767
Kriens,POSITIVE,july,en,27,47.0350948,8.2791767
Kriens,POSITIVE,may,de,13,47.0350948,8.2791767
Kriens,NEGATIVE,may,en,1,47.0350948,8.2791767
Kriens,POSITIVE,october,de,118,47.0350948,8.2791767
Kriens,POSITIVE,october,en,74,47.0350948,8.2791767
Kriens,NEGATIVE,october,fr,1,47.0350948,8.2791767
Kriens,POSITIVE,september,de,116,47.0350948,8.2791767
Kriens,POSITIVE,september,en,77,47.0350948,8.2791767
Kriens,POSITIVE,september,fr,2,47.0350948,8.2791767
Kuessnacht,POSITIVE,august,de,3,47.08385,8.4386308
Kuessnacht,POSITIVE,august,en,2,47.08385,8.4386308
Kuessnacht,POSITIVE,july,en,4,47.08385,8.4386308
Kuessnacht,NEGATIVE,september,de,1,47.08385,8.4386308
Kurzfeldstr,POSITIVE,august,de,2,47.5576347,8.8898452
Kurzfeldstr,POSITIVE,october,de,7,47.5576347,8.8898452
Kurzfeldstr,POSITIVE,september,de,2,47.5576347,8.8898452
Kölliken,POSITIVE,august,de,36,47.333807,8.021037
Kölliken,POSITIVE,august,en,3,47.333807,8.021037
Kölliken,POSITIVE,july,de,4,47.333807,8.021037
Kölliken,NEGATIVE,july,en,2,47.333807,8.021037
Kölliken,POSITIVE,may,de,7,47.333807,8.021037
Kölliken,POSITIVE,october,de,21,47.333807,8.021037
Kölliken,POSITIVE,october,en,1,47.333807,8.021037
Kölliken,NEGATIVE,september,de,25,47.333807,8.021037
Kölliken,POSITIVE,september,en,1,47.333807,8.021037
Köniz,POSITIVE,august,de,19,46.9222385,7.413058199999999
Köniz,POSITIVE,august,en,47,46.9222385,7.413058199999999
Köniz,POSITIVE,august,fr,1,46.9222385,7.413058199999999
Köniz,POSITIVE,july,en,5,46.9222385,7.413058199999999
Köniz,POSITIVE,may,de,2,46.9222385,7.413058199999999
Köniz,POSITIVE,may,en,1,46.9222385,7.413058199999999
Köniz,POSITIVE,october,de,26,46.9222385,7.413058199999999
Köniz,POSITIVE,october,en,39,46.9222385,7.413058199999999
Köniz,POSITIVE,september,de,30,46.9222385,7.413058199999999
Köniz,POSITIVE,september,en,29,46.9222385,7.413058199999999
Künten,POSITIVE,october,de,1,47.3888568,8.3289425
Künten,POSITIVE,september,de,1,47.3888568,8.3289425
Küsnacht,POSITIVE,august,de,28,47.3179942,8.580820800000001
Küsnacht,POSITIVE,august,en,155,47.3179942,8.580820800000001
Küsnacht,NEGATIVE,august,fr,2,47.3179942,8.580820800000001
Küsnacht,POSITIVE,july,de,2,47.3179942,8.580820800000001
Küsnacht,POSITIVE,july,en,31,47.3179942,8.580820800000001
Küsnacht,NEGATIVE,may,en,1,47.3179942,8.580820800000001
Küsnacht,POSITIVE,october,de,44,47.3179942,8.580820800000001
Küsnacht,POSITIVE,october,en,213,47.3179942,8.580820800000001
Küsnacht,POSITIVE,october,fr,2,47.3179942,8.580820800000001
Küsnacht,POSITIVE,september,de,40,47.3179942,8.580820800000001
Küsnacht,POSITIVE,september,en,153,47.3179942,8.580820800000001
Küsnacht,POSITIVE,september,fr,2,47.3179942,8.580820800000001
Küssnacht,POSITIVE,april,en,27,47.08385,8.4386308
Küssnacht,POSITIVE,august,de,26,47.08385,8.4386308
Küssnacht,POSITIVE,august,en,6,47.08385,8.4386308
Küssnacht,POSITIVE,february,en,1,47.08385,8.4386308
Küssnacht,POSITIVE,july,de,2,47.08385,8.4386308
Küssnacht,POSITIVE,july,en,7,47.08385,8.4386308
Küssnacht,POSITIVE,june,en,22,47.08385,8.4386308
Küssnacht,POSITIVE,march,en,4,47.08385,8.4386308
Küssnacht,NEGATIVE,may,de,3,47.08385,8.4386308
Küssnacht,POSITIVE,may,en,23,47.08385,8.4386308
Küssnacht,POSITIVE,october,de,20,47.08385,8.4386308
Küssnacht,POSITIVE,october,en,21,47.08385,8.4386308
Küssnacht,POSITIVE,september,de,12,47.08385,8.4386308
Küssnacht,POSITIVE,september,en,10,47.08385,8.4386308
Küttigen,NEGATIVE,august,de,20,47.419363,8.043330000000001
Küttigen,POSITIVE,july,de,9,47.419363,8.043330000000001
Küttigen,POSITIVE,july,en,1,47.419363,8.043330000000001
Küttigen,NEGATIVE,october,de,15,47.419363,8.043330000000001
Küttigen,POSITIVE,october,en,1,47.419363,8.043330000000001
Küttigen,NEGATIVE,september,de,24,47.419363,8.043330000000001
Küttigen,NEGATIVE,september,en,1,47.419363,8.043330000000001
Laax,POSITIVE,august,de,1,46.8065922,9.2576249
Laax,POSITIVE,august,en,5,46.8065922,9.2576249
Laax,POSITIVE,july,en,2,46.8065922,9.2576249
Laax,POSITIVE,july,fr,1,46.8065922,9.2576249
Laax,POSITIVE,october,de,11,46.8065922,9.2576249
Laax,POSITIVE,october,en,13,46.8065922,9.2576249
Laax,NEGATIVE,september,de,1,46.8065922,9.2576249
Laax,POSITIVE,september,en,5,46.8065922,9.2576249
Lachen,POSITIVE,august,de,14,47.1923827,8.852383300000003
Lachen,POSITIVE,august,en,33,47.1923827,8.852383300000003
Lachen,NEGATIVE,july,de,2,47.1923827,8.852383300000003
Lachen,POSITIVE,july,en,7,47.1923827,8.852383300000003
Lachen,NEGATIVE,june,de,1,47.1923827,8.852383300000003
Lachen,POSITIVE,may,de,2,47.1923827,8.852383300000003
Lachen,POSITIVE,october,de,32,47.1923827,8.852383300000003
Lachen,POSITIVE,october,en,15,47.1923827,8.852383300000003
Lachen,POSITIVE,october,fr,1,47.1923827,8.852383300000003
Lachen,POSITIVE,september,de,28,47.1923827,8.852383300000003
Lachen,POSITIVE,september,en,25,47.1923827,8.852383300000003
Lamone,POSITIVE,august,en,66,46.044713,8.9325447
Lamone,NEGATIVE,august,fr,1,46.044713,8.9325447
Lamone,POSITIVE,october,en,5,46.044713,8.9325447
Lamone,POSITIVE,september,en,20,46.044713,8.9325447
Lancy,POSITIVE,august,en,9,46.1839156,6.1224047
Lancy,NEGATIVE,august,fr,324,46.1839156,6.1224047
Lancy,NEGATIVE,july,en,7,46.1839156,6.1224047
Lancy,NEGATIVE,july,fr,62,46.1839156,6.1224047
Lancy,NEGATIVE,october,de,1,46.1839156,6.1224047
Lancy,NEGATIVE,october,en,7,46.1839156,6.1224047
Lancy,NEGATIVE,october,fr,293,46.1839156,6.1224047
Lancy,NEGATIVE,september,de,2,46.1839156,6.1224047
Lancy,NEGATIVE,september,en,4,46.1839156,6.1224047
Lancy,NEGATIVE,september,fr,299,46.1839156,6.1224047
Landquart,NEGATIVE,august,de,5,46.96137185,9.560340898409539
Landquart,POSITIVE,august,en,22,46.96137185,9.560340898409539
Landquart,POSITIVE,july,de,3,46.96137185,9.560340898409539
Landquart,POSITIVE,july,en,10,46.96137185,9.560340898409539
Landquart,POSITIVE,october,de,7,46.96137185,9.560340898409539
Landquart,POSITIVE,october,en,33,46.96137185,9.560340898409539
Landquart,POSITIVE,september,de,4,46.96137185,9.560340898409539
Landquart,POSITIVE,september,en,27,46.96137185,9.560340898409539
Landquart,POSITIVE,september,fr,1,46.96137185,9.560340898409539
Langenbruck,POSITIVE,july,de,1,47.3498274,7.7681007
Langenbruck,NEGATIVE,october,de,1,47.3498274,7.7681007
Langenbruck,POSITIVE,october,en,1,47.3498274,7.7681007
Langenbruck,NEGATIVE,september,de,1,47.3498274,7.7681007
Langendorf,POSITIVE,august,de,1,47.2214533,7.515430900000001
Langendorf,POSITIVE,october,de,1,47.2214533,7.515430900000001
Langendorf,POSITIVE,october,fr,1,47.2214533,7.515430900000001
Langendorf,NEGATIVE,september,de,1,47.2214533,7.515430900000001
Laufenburg,POSITIVE,april,de,13,47.56046170000001,8.0601696
Laufenburg,POSITIVE,april,en,5,47.56046170000001,8.0601696
Laufenburg,POSITIVE,april,fr,1,47.56046170000001,8.0601696
Laufenburg,POSITIVE,august,de,25,47.56046170000001,8.0601696
Laufenburg,POSITIVE,august,en,1,47.56046170000001,8.0601696
Laufenburg,POSITIVE,august,fr,4,47.56046170000001,8.0601696
Laufenburg,POSITIVE,february,de,13,47.56046170000001,8.0601696
Laufenburg,NEGATIVE,february,en,3,47.56046170000001,8.0601696
Laufenburg,POSITIVE,february,fr,1,47.56046170000001,8.0601696
Laufenburg,NEGATIVE,january,de,26,47.56046170000001,8.0601696
Laufenburg,POSITIVE,january,fr,1,47.56046170000001,8.0601696
Laufenburg,POSITIVE,july,en,2,47.56046170000001,8.0601696
Laufenburg,POSITIVE,july,fr,2,47.56046170000001,8.0601696
Laufenburg,NEGATIVE,june,de,15,47.56046170000001,8.0601696
Laufenburg,NEGATIVE,june,en,4,47.56046170000001,8.0601696
Laufenburg,POSITIVE,june,fr,2,47.56046170000001,8.0601696
Laufenburg,POSITIVE,march,de,10,47.56046170000001,8.0601696
Laufenburg,NEGATIVE,march,en,1,47.56046170000001,8.0601696
Laufenburg,POSITIVE,march,fr,2,47.56046170000001,8.0601696
Laufenburg,POSITIVE,may,de,32,47.56046170000001,8.0601696
Laufenburg,POSITIVE,may,en,2,47.56046170000001,8.0601696
Laufenburg,POSITIVE,may,fr,8,47.56046170000001,8.0601696
Laufenburg,POSITIVE,october,de,16,47.56046170000001,8.0601696
Laufenburg,POSITIVE,october,en,2,47.56046170000001,8.0601696
Laufenburg,POSITIVE,october,fr,4,47.56046170000001,8.0601696
Laufenburg,POSITIVE,september,de,14,47.56046170000001,8.0601696
Laufenburg,POSITIVE,september,en,3,47.56046170000001,8.0601696
Laufenburg,POSITIVE,september,fr,10,47.56046170000001,8.0601696
Laupen,POSITIVE,august,en,1,46.9033021,7.239642
Laupen,POSITIVE,august,fr,1,46.9033021,7.239642
Laupen,POSITIVE,october,fr,1,46.9033021,7.239642
Laupen,POSITIVE,september,en,1,46.9033021,7.239642
Lauperswil,POSITIVE,august,en,2,46.9644914,7.741816900000001
Lauperswil,POSITIVE,july,en,3,46.9644914,7.741816900000001
Lauperswil,NEGATIVE,september,de,1,46.9644914,7.741816900000001
Lauperswil,POSITIVE,september,fr,1,46.9644914,7.741816900000001
Lausana,NEGATIVE,august,de,1,46.5218269,6.6327025
Lausana,NEGATIVE,august,en,21,46.5218269,6.6327025
Lausana,NEGATIVE,august,fr,6,46.5218269,6.6327025
Lausana,NEGATIVE,july,en,8,46.5218269,6.6327025
Lausana,NEGATIVE,july,fr,3,46.5218269,6.6327025
Lausana,POSITIVE,october,fr,3,46.5218269,6.6327025
Lausana,NEGATIVE,september,en,1,46.5218269,6.6327025
Lausana,NEGATIVE,september,fr,1,46.5218269,6.6327025
Lausanne,POSITIVE,april,de,220,46.5218269,6.6327025
Lausanne,POSITIVE,april,en,1046,46.5218269,6.6327025
Lausanne,POSITIVE,april,fr,6066,46.5218269,6.6327025
Lausanne,POSITIVE,august,de,302,46.5218269,6.6327025
Lausanne,POSITIVE,august,en,6724,46.5218269,6.6327025
Lausanne,POSITIVE,august,fr,10605,46.5218269,6.6327025
Lausanne,POSITIVE,february,de,241,46.5218269,6.6327025
Lausanne,POSITIVE,february,en,682,46.5218269,6.6327025
Lausanne,POSITIVE,february,fr,8993,46.5218269,6.6327025
Lausanne,POSITIVE,january,de,180,46.5218269,6.6327025
Lausanne,POSITIVE,january,en,43,46.5218269,6.6327025
Lausanne,POSITIVE,january,fr,5824,46.5218269,6.6327025
Lausanne,POSITIVE,july,de,35,46.5218269,6.6327025
Lausanne,POSITIVE,july,en,2707,46.5218269,6.6327025
Lausanne,POSITIVE,july,fr,2998,46.5218269,6.6327025
Lausanne,POSITIVE,june,de,217,46.5218269,6.6327025
Lausanne,POSITIVE,june,en,1196,46.5218269,6.6327025
Lausanne,POSITIVE,june,fr,5295,46.5218269,6.6327025
Lausanne,POSITIVE,march,de,262,46.5218269,6.6327025
Lausanne,POSITIVE,march,en,1190,46.5218269,6.6327025
Lausanne,POSITIVE,march,fr,7915,46.5218269,6.6327025
Lausanne,POSITIVE,may,de,195,46.5218269,6.6327025
Lausanne,POSITIVE,may,en,1204,46.5218269,6.6327025
Lausanne,POSITIVE,may,fr,6840,46.5218269,6.6327025
Lausanne,POSITIVE,october,de,344,46.5218269,6.6327025
Lausanne,POSITIVE,october,en,6070,46.5218269,6.6327025
Lausanne,POSITIVE,october,fr,15143,46.5218269,6.6327025
Lausanne,POSITIVE,september,de,285,46.5218269,6.6327025
Lausanne,POSITIVE,september,en,4973,46.5218269,6.6327025
Lausanne,POSITIVE,september,fr,13829,46.5218269,6.6327025
Lausen,POSITIVE,august,de,54,47.4736459,7.759113900000001
Lausen,POSITIVE,august,en,5,47.4736459,7.759113900000001
Lausen,POSITIVE,july,de,3,47.4736459,7.759113900000001
Lausen,POSITIVE,october,de,29,47.4736459,7.759113900000001
Lausen,NEGATIVE,october,en,4,47.4736459,7.759113900000001
Lausen,POSITIVE,september,de,96,47.4736459,7.759113900000001
Lausen,POSITIVE,september,en,6,47.4736459,7.759113900000001
Lausen,POSITIVE,september,fr,3,47.4736459,7.759113900000001
Lauterbrunnen,POSITIVE,april,de,1,46.59390429999999,7.9078016
Lauterbrunnen,POSITIVE,april,en,3,46.59390429999999,7.9078016
Lauterbrunnen,NEGATIVE,august,de,2,46.59390429999999,7.9078016
Lauterbrunnen,POSITIVE,august,en,29,46.59390429999999,7.9078016
Lauterbrunnen,POSITIVE,february,en,7,46.59390429999999,7.9078016
Lauterbrunnen,POSITIVE,july,en,10,46.59390429999999,7.9078016
Lauterbrunnen,POSITIVE,march,de,1,46.59390429999999,7.9078016
Lauterbrunnen,POSITIVE,march,en,9,46.59390429999999,7.9078016
Lauterbrunnen,POSITIVE,may,en,6,46.59390429999999,7.9078016
Lauterbrunnen,POSITIVE,october,en,3,46.59390429999999,7.9078016
Lauterbrunnen,POSITIVE,september,de,4,46.59390429999999,7.9078016
Lauterbrunnen,POSITIVE,september,en,12,46.59390429999999,7.9078016
Leibstadt,POSITIVE,october,de,2,47.5905075,8.1756561
Leibstadt,POSITIVE,september,de,1,47.5905075,8.1756561
Lengnau,POSITIVE,august,de,16,47.521079,8.3301378
Lengnau,NEGATIVE,august,en,4,47.521079,8.3301378
Lengnau,POSITIVE,july,de,3,47.521079,8.3301378
Lengnau,POSITIVE,july,en,4,47.521079,8.3301378
Lengnau,POSITIVE,october,de,9,47.521079,8.3301378
Lengnau,NEGATIVE,october,en,2,47.521079,8.3301378
Lengnau,POSITIVE,september,de,4,47.521079,8.3301378
Lengnau,NEGATIVE,september,en,1,47.521079,8.3301378
Leysin,POSITIVE,august,en,21,46.3438701,7.0148403
Leysin,POSITIVE,august,fr,41,46.3438701,7.0148403
Leysin,POSITIVE,july,en,5,46.3438701,7.0148403
Leysin,POSITIVE,july,fr,10,46.3438701,7.0148403
Leysin,POSITIVE,may,en,1,46.3438701,7.0148403
Leysin,POSITIVE,october,en,19,46.3438701,7.0148403
Leysin,POSITIVE,october,fr,52,46.3438701,7.0148403
Leysin,POSITIVE,september,en,19,46.3438701,7.0148403
Leysin,POSITIVE,september,fr,38,46.3438701,7.0148403
Liebistorf,POSITIVE,august,de,1,46.9087144,7.1922334
Liebistorf,POSITIVE,august,en,1,46.9087144,7.1922334
Liestal,POSITIVE,april,de,231,47.4839723,7.7347782999999986
Liestal,POSITIVE,april,en,8,47.4839723,7.7347782999999986
Liestal,POSITIVE,april,fr,1,47.4839723,7.7347782999999986
Liestal,POSITIVE,august,de,53,47.4839723,7.7347782999999986
Liestal,NEGATIVE,august,en,2,47.4839723,7.7347782999999986
Liestal,POSITIVE,february,de,248,47.4839723,7.7347782999999986
Liestal,POSITIVE,february,en,3,47.4839723,7.7347782999999986
Liestal,POSITIVE,january,de,150,47.4839723,7.7347782999999986
Liestal,POSITIVE,january,en,1,47.4839723,7.7347782999999986
Liestal,POSITIVE,july,de,24,47.4839723,7.7347782999999986
Liestal,POSITIVE,july,en,4,47.4839723,7.7347782999999986
Liestal,POSITIVE,june,de,176,47.4839723,7.7347782999999986
Liestal,POSITIVE,june,en,6,47.4839723,7.7347782999999986
Liestal,POSITIVE,march,de,263,47.4839723,7.7347782999999986
Liestal,POSITIVE,march,en,15,47.4839723,7.7347782999999986
Liestal,POSITIVE,may,de,246,47.4839723,7.7347782999999986
Liestal,POSITIVE,may,en,13,47.4839723,7.7347782999999986
Liestal,POSITIVE,october,de,72,47.4839723,7.7347782999999986
Liestal,POSITIVE,october,en,10,47.4839723,7.7347782999999986
Liestal,NEGATIVE,october,fr,1,47.4839723,7.7347782999999986
Liestal,POSITIVE,september,de,64,47.4839723,7.7347782999999986
Liestal,NEGATIVE,september,en,3,47.4839723,7.7347782999999986
Liestal,NEGATIVE,september,fr,3,47.4839723,7.7347782999999986
Locarno,POSITIVE,august,de,30,46.1695112,8.795421699999999
Locarno,POSITIVE,august,en,265,46.1695112,8.795421699999999
Locarno,POSITIVE,august,fr,29,46.1695112,8.795421699999999
Locarno,POSITIVE,july,de,3,46.1695112,8.795421699999999
Locarno,POSITIVE,july,en,44,46.1695112,8.795421699999999
Locarno,POSITIVE,july,fr,2,46.1695112,8.795421699999999
Locarno,POSITIVE,may,en,105,46.1695112,8.795421699999999
Locarno,NEGATIVE,may,fr,1,46.1695112,8.795421699999999
Locarno,POSITIVE,october,de,37,46.1695112,8.795421699999999
Locarno,POSITIVE,october,en,185,46.1695112,8.795421699999999
Locarno,POSITIVE,october,fr,9,46.1695112,8.795421699999999
Locarno,POSITIVE,september,de,25,46.1695112,8.795421699999999
Locarno,POSITIVE,september,en,133,46.1695112,8.795421699999999
Locarno,POSITIVE,september,fr,5,46.1695112,8.795421699999999
Lommis,POSITIVE,august,de,2,47.51829420000001,8.9952685
Lommis,POSITIVE,september,de,2,47.51829420000001,8.9952685
Lonay,POSITIVE,august,en,18,46.5265684,6.5206068
Lonay,POSITIVE,july,en,15,46.5265684,6.5206068
Lonay,POSITIVE,october,en,26,46.5265684,6.5206068
Lonay,POSITIVE,september,en,44,46.5265684,6.5206068
Lonay,NEGATIVE,september,fr,1,46.5265684,6.5206068
Los,POSITIVE,august,de,13,46.93466420000001,7.4485217000000015
Los,POSITIVE,august,en,73,46.93466420000001,7.4485217000000015
Los,POSITIVE,august,fr,6,46.93466420000001,7.4485217000000015
Los,POSITIVE,july,en,41,46.93466420000001,7.4485217000000015
Los,POSITIVE,july,fr,1,46.93466420000001,7.4485217000000015
Los,POSITIVE,june,en,4,46.93466420000001,7.4485217000000015
Los,POSITIVE,may,de,1,46.93466420000001,7.4485217000000015
Los,POSITIVE,may,en,18,46.93466420000001,7.4485217000000015
Los,POSITIVE,may,fr,1,46.93466420000001,7.4485217000000015
Los,POSITIVE,october,de,5,46.93466420000001,7.4485217000000015
Los,POSITIVE,october,en,70,46.93466420000001,7.4485217000000015
Los,POSITIVE,october,fr,9,46.93466420000001,7.4485217000000015
Los,POSITIVE,september,de,9,46.93466420000001,7.4485217000000015
Los,POSITIVE,september,en,45,46.93466420000001,7.4485217000000015
Los,POSITIVE,september,fr,6,46.93466420000001,7.4485217000000015
Losanna,POSITIVE,august,en,1,46.5218269,6.6327025
Losanna,POSITIVE,september,en,2,46.5218269,6.6327025
Lostorf,POSITIVE,august,de,134,47.385220200000006,7.9462061
Lostorf,NEGATIVE,august,en,1,47.385220200000006,7.9462061
Lostorf,NEGATIVE,july,de,15,47.385220200000006,7.9462061
Lostorf,POSITIVE,october,de,57,47.385220200000006,7.9462061
Lostorf,NEGATIVE,october,en,1,47.385220200000006,7.9462061
Lostorf,POSITIVE,september,de,26,47.385220200000006,7.9462061
Lottigna,POSITIVE,august,en,1,46.4698773,8.9435117
Lottigna,POSITIVE,july,en,2,46.4698773,8.9435117
Lourtier,POSITIVE,august,fr,6,46.04988529999999,7.264773
Lourtier,POSITIVE,july,fr,2,46.04988529999999,7.264773
Lourtier,POSITIVE,october,fr,3,46.04988529999999,7.264773
Lourtier,POSITIVE,september,fr,2,46.04988529999999,7.264773
Lucens,NEGATIVE,august,fr,6,46.708447,6.8389766000000005
Lucens,NEGATIVE,october,fr,4,46.708447,6.8389766000000005
Lucens,NEGATIVE,september,fr,3,46.708447,6.8389766000000005
Lucern,POSITIVE,august,en,4,47.0505452,8.3054682
Lucern,POSITIVE,september,en,1,47.0505452,8.3054682
Lucerna,POSITIVE,april,en,2,47.0505452,8.3054682
Lucerna,NEGATIVE,august,de,2,47.0505452,8.3054682
Lucerna,POSITIVE,august,en,21,47.0505452,8.3054682
Lucerna,NEGATIVE,august,fr,1,47.0505452,8.3054682
Lucerna,POSITIVE,february,en,1,47.0505452,8.3054682
Lucerna,POSITIVE,january,de,1,47.0505452,8.3054682
Lucerna,POSITIVE,july,en,8,47.0505452,8.3054682
Lucerna,NEGATIVE,july,fr,1,47.0505452,8.3054682
Lucerna,NEGATIVE,june,en,1,47.0505452,8.3054682
Lucerna,POSITIVE,march,en,1,47.0505452,8.3054682
Lucerna,NEGATIVE,october,de,1,47.0505452,8.3054682
Lucerna,POSITIVE,october,en,6,47.0505452,8.3054682
Lucerna,NEGATIVE,september,de,2,47.0505452,8.3054682
Lucerna,POSITIVE,september,en,8,47.0505452,8.3054682
Lucerna,NEGATIVE,september,fr,2,47.0505452,8.3054682
Lucerne,POSITIVE,april,de,240,47.0505452,8.3054682
Lucerne,POSITIVE,april,en,92,47.0505452,8.3054682
Lucerne,POSITIVE,april,fr,13,47.0505452,8.3054682
Lucerne,POSITIVE,august,de,2422,47.0505452,8.3054682
Lucerne,POSITIVE,august,en,1353,47.0505452,8.3054682
Lucerne,POSITIVE,august,fr,842,47.0505452,8.3054682
Lucerne,POSITIVE,february,de,297,47.0505452,8.3054682
Lucerne,POSITIVE,february,en,57,47.0505452,8.3054682
Lucerne,POSITIVE,february,fr,33,47.0505452,8.3054682
Lucerne,POSITIVE,january,de,211,47.0505452,8.3054682
Lucerne,POSITIVE,january,en,2,47.0505452,8.3054682
Lucerne,POSITIVE,january,fr,9,47.0505452,8.3054682
Lucerne,POSITIVE,july,de,357,47.0505452,8.3054682
Lucerne,POSITIVE,july,en,711,47.0505452,8.3054682
Lucerne,POSITIVE,july,fr,423,47.0505452,8.3054682
Lucerne,POSITIVE,june,de,90,47.0505452,8.3054682
Lucerne,POSITIVE,june,en,132,47.0505452,8.3054682
Lucerne,POSITIVE,june,fr,16,47.0505452,8.3054682
Lucerne,POSITIVE,march,de,290,47.0505452,8.3054682
Lucerne,POSITIVE,march,en,98,47.0505452,8.3054682
Lucerne,POSITIVE,march,fr,17,47.0505452,8.3054682
Lucerne,POSITIVE,may,de,170,47.0505452,8.3054682
Lucerne,POSITIVE,may,en,162,47.0505452,8.3054682
Lucerne,POSITIVE,may,fr,16,47.0505452,8.3054682
Lucerne,POSITIVE,october,de,2134,47.0505452,8.3054682
Lucerne,POSITIVE,october,en,1204,47.0505452,8.3054682
Lucerne,POSITIVE,october,fr,762,47.0505452,8.3054682
Lucerne,POSITIVE,september,de,2153,47.0505452,8.3054682
Lucerne,POSITIVE,september,en,1322,47.0505452,8.3054682
Lucerne,POSITIVE,september,fr,951,47.0505452,8.3054682
Luchsingen,POSITIVE,august,de,1,46.9657664,9.0375677
Luchsingen,POSITIVE,august,en,1,46.9657664,9.0375677
Luchsingen,POSITIVE,july,en,1,46.9657664,9.0375677
Luchsingen,POSITIVE,october,de,1,46.9657664,9.0375677
Luchsingen,POSITIVE,september,de,3,46.9657664,9.0375677
Luchsingen,POSITIVE,september,en,9,46.9657664,9.0375677
Luchsingen,NEGATIVE,september,fr,1,46.9657664,9.0375677
Lufingen,POSITIVE,august,en,3,47.48916105,8.59291976579581
Lufingen,POSITIVE,october,en,3,47.48916105,8.59291976579581
Lufingen,POSITIVE,september,de,1,47.48916105,8.59291976579581
Lufingen,POSITIVE,september,en,2,47.48916105,8.59291976579581
Lugano,POSITIVE,april,de,29,46.0050102,8.9520281
Lugano,POSITIVE,april,en,600,46.0050102,8.9520281
Lugano,POSITIVE,april,fr,99,46.0050102,8.9520281
Lugano,POSITIVE,august,de,162,46.0050102,8.9520281
Lugano,POSITIVE,august,en,1522,46.0050102,8.9520281
Lugano,POSITIVE,august,fr,148,46.0050102,8.9520281
Lugano,POSITIVE,february,de,31,46.0050102,8.9520281
Lugano,POSITIVE,february,en,392,46.0050102,8.9520281
Lugano,POSITIVE,february,fr,1764,46.0050102,8.9520281
Lugano,POSITIVE,january,de,34,46.0050102,8.9520281
Lugano,POSITIVE,january,en,6,46.0050102,8.9520281
Lugano,POSITIVE,january,fr,1198,46.0050102,8.9520281
Lugano,NEGATIVE,july,de,17,46.0050102,8.9520281
Lugano,POSITIVE,july,en,898,46.0050102,8.9520281
Lugano,POSITIVE,july,fr,39,46.0050102,8.9520281
Lugano,POSITIVE,june,de,28,46.0050102,8.9520281
Lugano,POSITIVE,june,en,625,46.0050102,8.9520281
Lugano,POSITIVE,june,fr,74,46.0050102,8.9520281
Lugano,POSITIVE,march,de,19,46.0050102,8.9520281
Lugano,POSITIVE,march,en,741,46.0050102,8.9520281
Lugano,POSITIVE,march,fr,243,46.0050102,8.9520281
Lugano,POSITIVE,may,de,35,46.0050102,8.9520281
Lugano,POSITIVE,may,en,758,46.0050102,8.9520281
Lugano,POSITIVE,may,fr,109,46.0050102,8.9520281
Lugano,POSITIVE,october,de,141,46.0050102,8.9520281
Lugano,POSITIVE,october,en,1834,46.0050102,8.9520281
Lugano,POSITIVE,october,fr,164,46.0050102,8.9520281
Lugano,POSITIVE,september,de,127,46.0050102,8.9520281
Lugano,POSITIVE,september,en,1468,46.0050102,8.9520281
Lugano,POSITIVE,september,fr,139,46.0050102,8.9520281
Lungern,POSITIVE,august,de,1,46.78572970000001,8.160728299999999
Lungern,POSITIVE,october,de,1,46.78572970000001,8.160728299999999
Lungern,POSITIVE,september,de,2,46.78572970000001,8.160728299999999
Lupfig,POSITIVE,august,en,1,47.439663,8.2056039
Lupfig,POSITIVE,july,de,1,47.439663,8.2056039
Lupfig,POSITIVE,october,de,3,47.439663,8.2056039
Lupfig,NEGATIVE,september,en,1,47.439663,8.2056039
Lupfig,POSITIVE,september,fr,1,47.439663,8.2056039
Lutry,POSITIVE,august,de,2,46.5032766,6.6867879
