City,Sentiment,Count,Latitude,Longitude,Country
genéve,POSITIVE,3,46.2017559,6.146601400000001,Suisse
givisiez,POSITIVE,1,46.81450529999999,7.1295693,Suisse
gontenschwil,POSITIVE,20,47.2724829,8.1452923,Suisse
granges,POSITIVE,1,47.1968713,7.3965792,Suisse
greifensee,POSITIVE,62,47.347153999999996,8.679475177486191,Suisse
grenchen,POSITIVE,299,47.1968713,7.3965792,Suisse
greppen,NEGATIVE,2,47.054825,8.430604400000002,Suisse
grimentz,POSITIVE,37,46.180294700000005,7.573834,Suisse
grimisuat,POSITIVE,2,46.2611718,7.3854291,Suisse
grindelwald,POSITIVE,387,46.62427329999999,8.0367462,Suisse
grolley,POSITIVE,5,46.833116600000004,7.0668617,Suisse
gruyères,POSITIVE,11,46.5838003,7.0826682,Suisse
grüsch,POSITIVE,1,46.9790731,9.6468917,Suisse
grüt,POSITIVE,40,46.6855057,7.829243099999999,Suisse
gstaad,POSITIVE,280,46.4740433,7.2857944,Suisse
gva,POSITIVE,878,46.2369,6.1089,Suisse
gèneve,POSITIVE,8,46.2017559,6.146601400000001,Suisse
gümligen,POSITIVE,3,46.9345928,7.5110516,Suisse
hallau,POSITIVE,12,47.6965281,8.457861300000001,Suisse
hirzel,NEGATIVE,7,47.2167038,8.6089914,Suisse
hittnau,POSITIVE,1,47.3682799,8.823370800000001,Suisse
hombrechtikon,POSITIVE,13,47.2523354,8.7680277,Suisse
horgen,POSITIVE,126,47.260692,8.5976831,Suisse
horw,POSITIVE,66,47.0185008,8.310779700000001,Suisse
huemoz,NEGATIVE,1,46.2911726,7.024971799999999,Suisse
hunenberg,POSITIVE,15,47.1750888,8.4262289,Suisse
huttwil,POSITIVE,2,47.1147419,7.8455436,Suisse
hölstein,POSITIVE,74,47.424735399999996,7.7698197,Suisse
hünenberg,POSITIVE,41,47.1750888,8.4262289,Suisse
hüttwilen,POSITIVE,26,47.6073934,8.871922300000001,Suisse
ittigen,POSITIVE,4,46.9790726,7.481521300000001,Suisse
jegenstorf,POSITIVE,2,47.0498143,7.5085719,Suisse
jonen,POSITIVE,17,47.2959739,8.3950641,Suisse
jonschwil,POSITIVE,46,47.4231947,9.0865706,Suisse
jouxtens,POSITIVE,41,46.5507923,6.595488499999999,Suisse
jungfrau,POSITIVE,2,46.5367739,7.962590700000001,Suisse
kaiseraugst,POSITIVE,21,47.5399823,7.7230178,Suisse
kaisten,POSITIVE,2,47.538216999999996,8.044461,Suisse
kallnach,POSITIVE,3,47.0205806,7.2363159,Suisse
kandersteg,POSITIVE,71,46.497586600000005,7.675663799999999,Suisse
kastanienbaum,POSITIVE,2,47.0130792,8.33487,Suisse
kirchleerau,POSITIVE,1,47.2755071,8.0702913,Suisse
koppigen,POSITIVE,5,47.134711200000005,7.6003107000000005,Suisse
kornhausplatz,POSITIVE,2,46.949226700000004,7.447814299999999,Suisse
krattigen,POSITIVE,1,46.660973,7.7256121,Suisse
kreuzlingen,POSITIVE,142,47.646436200000004,9.1725621,Suisse
kriegstetten,POSITIVE,2,47.175109,7.599060000000001,Suisse
kriens,POSITIVE,308,47.035094799999996,8.2791767,Suisse
kuessnacht,POSITIVE,6,47.08385,8.4386308,Suisse
kölliken,POSITIVE,20,47.333807,8.021037,Suisse
köniz,POSITIVE,124,46.9222385,7.413058199999999,Suisse
küsnacht,POSITIVE,559,47.3179942,8.580820800000001,Suisse
küssnacht,POSITIVE,128,47.08385,8.4386308,Suisse
küttigen,POSITIVE,5,47.419363,8.043330000000001,Suisse
lachen,POSITIVE,80,47.1923827,8.852383300000001,Suisse
landquart,POSITIVE,92,46.96137185,9.560340898409539,Suisse
langenbruck,POSITIVE,1,47.349827399999995,7.7681007,Suisse
laufenburg,POSITIVE,50,47.560461700000005,8.0601696,Suisse
laupen,POSITIVE,2,46.9033021,7.239642,Suisse
lauperswil,POSITIVE,5,46.9644914,7.741816900000001,Suisse
lausana,NEGATIVE,30,46.5218269,6.6327025,Suisse
lausanne,POSITIVE,29926,46.5218269,6.6327025,Suisse
lausen,POSITIVE,39,47.473645899999994,7.759113900000001,Suisse
lauterbrunnen,POSITIVE,80,46.59390429999999,7.9078016,Suisse
lengnau,POSITIVE,11,47.521079,8.3301378,Suisse
leysin,POSITIVE,66,46.3438701,7.0148402999999995,Suisse
liebistorf,POSITIVE,1,46.908714399999994,7.1922334,Suisse
locarno,POSITIVE,739,46.1695112,8.795421699999999,Suisse
lommis,POSITIVE,2,47.51829420000001,8.9952685,Suisse
los,POSITIVE,253,46.93466420000001,7.448521700000001,Suisse
losanna,POSITIVE,3,46.5218269,6.6327025,Suisse
lostorf,POSITIVE,22,47.385220200000006,7.9462061,Suisse
lottigna,POSITIVE,3,46.4698773,8.9435117,Suisse
lucern,POSITIVE,5,47.0505452,8.3054682,Suisse
lucerna,POSITIVE,48,47.0505452,8.3054682,Suisse
luchsingen,POSITIVE,11,46.9657664,9.0375677,Suisse
lufingen,POSITIVE,8,47.48916105,8.59291976579581,Suisse
lupfig,NEGATIVE,1,47.439663,8.2056039,Suisse
lutry,POSITIVE,161,46.5032766,6.6867879,Suisse
luzern,POSITIVE,4600,47.0505452,8.3054682,Suisse
luzerna,POSITIVE,22,47.0505452,8.3054682,Suisse
lyss,POSITIVE,807,47.072136799999996,7.305262,Suisse
lyssach,POSITIVE,1,47.0650881,7.5819291,Suisse
länggasse,POSITIVE,64,47.1493851,8.115119400000001,Suisse
lötschental,POSITIVE,7,46.41299420000001,7.807629400000001,Suisse
lützelflüh,POSITIVE,6,47.0093461,7.6886004,Suisse
maienfeld,POSITIVE,14,47.007728799999995,9.5309225,Suisse
massagno,NEGATIVE,3,46.01269979999999,8.944366699999998,Suisse
matzingen,NEGATIVE,1,47.5199826,8.934077,Suisse
meggen,POSITIVE,249,47.0470746,8.3733992,Suisse
meilen,POSITIVE,36,47.26941970000001,8.6425901,Suisse
meiringen,POSITIVE,4,46.7285518,8.1870934,Suisse
meisterschwanden,POSITIVE,13,47.2949842,8.2277227,Suisse
melano,POSITIVE,10,45.9251448,8.983590199999998,Suisse
melchsee,POSITIVE,3,46.77038445,8.27194476340332,Suisse
mellingen,POSITIVE,10,47.419513099999996,8.274659,Suisse
mels,POSITIVE,1,47.0467333,9.419293199999998,Suisse
mendrisio,POSITIVE,140,45.8709902,8.9873461,Suisse
menziken,POSITIVE,51,47.240878,8.187274,Suisse
menzingen,POSITIVE,3,47.1783649,8.5899265,Suisse
merenschwand,NEGATIVE,1,47.261658000000004,8.3779916,Suisse
mettau,NEGATIVE,2,47.5639096,8.1274979,Suisse
mettmenstetten,POSITIVE,11,47.243488,8.4636702,Suisse
meyrin,POSITIVE,70,46.232897799999996,6.0818803,Suisse
montagnola,POSITIVE,25,45.9829968,8.918189300000002,Suisse
mühledorf,POSITIVE,1,46.8284601,7.5397619,Suisse
