City,Sentiment,Count,Latitude,Longitude,Country
quinten,POSITIVE,7,47.1300249,9.2162248,Suisse
radelfingen,POSITIVE,5,47.0219382,7.2730856,Suisse
rafz,NEGATIVE,2,47.611468,8.5402304,Suisse
rautistrasse,POSITIVE,1,47.3835553,8.483531300000001,Suisse
recherswil,NEGATIVE,4,47.16125,7.5942522,Suisse
regensdorf,NEGATIVE,787,47.4316696,8.4686942,Suisse
rheineck,POSITIVE,68,47.4706336,9.584108,Suisse
richtiplatz,POSITIVE,2,47.410191999999995,8.59534566196535,Suisse
rothrist,POSITIVE,22,47.3029125,7.8826232,Suisse
rotkreuz,POSITIVE,240,47.140774799999996,8.4308106,Suisse
roveredo,POSITIVE,28,46.234900700000004,9.1249754,Suisse
rubigen,POSITIVE,237,46.898862,7.5445171,Suisse
rubigenstrasse,POSITIVE,3,46.8922577,7.502887400000001,Suisse
sachseln,NEGATIVE,105,46.8691292,8.2391395,Suisse
safenwil,POSITIVE,160,47.3187392,7.9841811,Suisse
safnern,POSITIVE,7,47.1500659,7.322072,Suisse
salgesch,POSITIVE,14,46.3116245,7.571087599999999,Suisse
sargans,POSITIVE,637,47.0482641,9.4401995,Suisse
sarmenstorf,POSITIVE,3,47.309920899999995,8.2485603,Suisse
sarnen,NEGATIVE,430,46.8956729,8.2461492,Suisse
sattel,POSITIVE,2471,47.0810016,8.633486300000001,Suisse
savièse,POSITIVE,1,46.2535351,7.3477597999999995,Suisse
schaffhausen,POSITIVE,10163,47.6960491,8.634513,Suisse
schafis,POSITIVE,1,47.0817304,7.1282894,Suisse
schattdorf,NEGATIVE,12,46.8636973,8.6509309,Suisse
schenkon,POSITIVE,1683,47.177492,8.134902,Suisse
scherzingen,POSITIVE,7,47.6330144,9.2214004,Suisse
schiers,POSITIVE,20,46.968931500000004,9.6900481,Suisse
schindellegi,NEGATIVE,57,47.175612,8.7112027,Suisse
schinznach,POSITIVE,20,47.4473496,8.13772978603844,Suisse
schleitheim,POSITIVE,29,47.7488818,8.4845902,Suisse
schlieren,POSITIVE,317,47.396514700000004,8.444486099999999,Suisse
schliern,POSITIVE,2,46.91012835,7.4148690529318,Suisse
schluein,POSITIVE,2,46.7885941,9.2282504,Suisse
schmerikon,POSITIVE,182,47.2256001,8.9415774,Suisse
schmiedengasse,NEGATIVE,10,47.207620899999995,7.534994,Suisse
schneisingen,NEGATIVE,3,47.5196869,8.3627702,Suisse
schoetz,POSITIVE,4,47.169844299999994,7.9884821,Suisse
schoren,NEGATIVE,46,47.438651899999996,7.7755582,Suisse
schuls,NEGATIVE,1,46.7962805,10.2976297,Suisse
schwellbrunn,POSITIVE,6,47.352345,9.249133500000001,Suisse
schänis,POSITIVE,1,47.1591758,9.046679300000001,Suisse
schöftland,NEGATIVE,5,47.305451700000006,8.0527946,Suisse
schötz,NEGATIVE,5,47.169844299999994,7.9884821,Suisse
